Gene_ID	Gene_Symbol	Species	Gene Name
51393	TRPV2	Homo sapiens	transient receptor potential cation channel subfamily V member 2(TRPV2)
3029	HAGH	Homo sapiens	hydroxyacylglutathione hydrolase(HAGH)
3028	HSD17B10	Homo sapiens	hydroxysteroid 17-beta dehydrogenase 10(HSD17B10)
51397	COMMD10	Homo sapiens	COMM domain containing 10(COMMD10)
253782	CERS6	Homo sapiens	ceramide synthase 6(CERS6)
3026	HABP2	Homo sapiens	hyaluronan binding protein 2(HABP2)
51399	TRAPPC4	Homo sapiens	trafficking protein particle complex 4(TRAPPC4)
51398	WDR83OS	Homo sapiens	WD repeat domain 83 opposite strand(WDR83OS)
4356	MPP3	Homo sapiens	membrane palmitoylated protein 3(MPP3)
5687	PSMA6	Homo sapiens	proteasome subunit alpha 6(PSMA6)
4357	MPST	Homo sapiens	mercaptopyruvate sulfurtransferase(MPST)
5688	PSMA7	Homo sapiens	proteasome subunit alpha 7(PSMA7)
4358	MPV17	Homo sapiens	"MPV17, mitochondrial inner membrane protein(MPV17)"
5689	PSMB1	Homo sapiens	proteasome subunit beta 1(PSMB1)
4359	MPZ	Homo sapiens	myelin protein zero(MPZ)
347240	KIF24	Homo sapiens	kinesin family member 24(KIF24)
129401	NUP35	Homo sapiens	nucleoporin 35(NUP35)
3046	HBE1	Homo sapiens	hemoglobin subunit epsilon 1(HBE1)
3045	HBD	Homo sapiens	hemoglobin subunit delta(HBD)
3043	HBB	Homo sapiens	hemoglobin subunit beta(HBB)
3042	HBM	Homo sapiens	hemoglobin subunit mu(HBM)
3040	HBA2	Homo sapiens	hemoglobin subunit alpha 2(HBA2)
374900	ZNF568	Homo sapiens	zinc finger protein 568(ZNF568)
3039	hba1	Homo sapiens	hemoglobin subunit alpha 1(HBA1)
3038	HAS3	Homo sapiens	hyaluronan synthase 3(HAS3)
3037	HAS2	Homo sapiens	hyaluronan synthase 2(HAS2)
374907	B3GNT8	Homo sapiens	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8(B3GNT8)"
3036	HAS1	Homo sapiens	hyaluronan synthase 1(HAS1)
5698	PSMB9	Homo sapiens	proteasome subunit beta 9(PSMB9)
5699	PSMB10	Homo sapiens	proteasome subunit beta 10(PSMB10)
90990	KIFC2	Homo sapiens	kinesin family member C2(KIFC2)
90993	CREB3L1	Homo sapiens	cAMP responsive element binding protein 3 like 1(CREB3L1)
3055	HCK	Homo sapiens	"HCK proto-oncogene, Src family tyrosine kinase(HCK)"
3054	HCFC1	Homo sapiens	host cell factor C1(HCFC1)
3053	SERPIND1	Homo sapiens	serpin family D member 1(SERPIND1)
3052	HCCS	Homo sapiens	holocytochrome c synthase(HCCS)
118738	ZNF488	Homo sapiens	zinc finger protein 488(ZNF488)
3050	HBZ	Homo sapiens	hemoglobin subunit zeta(HBZ)
3049	HBQ1	Homo sapiens	hemoglobin subunit theta 1(HBQ1)
3048	HBG2	Homo sapiens	hemoglobin subunit gamma 2(HBG2)
3047	HBG1	Homo sapiens	hemoglobin subunit gamma 1(HBG1)
90987	ZNF251	Homo sapiens	zinc finger protein 251(ZNF251)
3060	HCRT	Homo sapiens	hypocretin neuropeptide precursor(HCRT)
374920	c19orf68	Homo sapiens	chromosome 19 open reading frame 68(C19orf68)
3068	HDGF	Homo sapiens	hepatoma-derived growth factor(HDGF)
3067	HDC	Homo sapiens	histidine decarboxylase(HDC)
374928	ZNF773	Homo sapiens	zinc finger protein 773(ZNF773)
3066	HDAC2	Homo sapiens	histone deacetylase 2(HDAC2)
3065	HDAC1	Homo sapiens	histone deacetylase 1(HDAC1)
3064	HTT	Homo sapiens	huntingtin(HTT)
3062	HCRTR2	Homo sapiens	hypocretin receptor 2(HCRTR2)
3061	HCRTR1	Homo sapiens	hypocretin receptor 1(HCRTR1)
3059	HCLS1	Homo sapiens	hematopoietic cell-specific Lyn substrate 1(HCLS1)
3071	NCKAP1L	Homo sapiens	NCK associated protein 1 like(NCKAP1L)
3070	HELLS	Homo sapiens	"helicase, lymphoid-specific(HELLS)"
3078	CFHR1	Homo sapiens	complement factor H related 1(CFHR1)
3077	HFE	Homo sapiens	hemochromatosis(HFE)
3075	CFH	Homo sapiens	complement factor H(CFH)
3074	HEXB	Homo sapiens	hexosaminidase subunit beta(HEXB)
3073	HEXA	Homo sapiens	hexosaminidase subunit alpha(HEXA)
374918	IGFL1	Homo sapiens	IGF like family member 1(IGFL1)
3069	HDLBP	Homo sapiens	high density lipoprotein binding protein(HDLBP)
3082	HGF	Homo sapiens	hepatocyte growth factor(HGF)
3081	HGD	Homo sapiens	"homogentisate 1,2-dioxygenase(HGD)"
3080	CFHR2	Homo sapiens	complement factor H related 2(CFHR2)
53938	PPIL3	Homo sapiens	peptidylprolyl isomerase like 3(PPIL3)
28976	ACAD9	Homo sapiens	acyl-CoA dehydrogenase family member 9(ACAD9)
28977	MRPL42	Homo sapiens	mitochondrial ribosomal protein L42(MRPL42)
3087	HHEX	Homo sapiens	hematopoietically expressed homeobox(HHEX)
3084	NRG1	Homo sapiens	neuregulin 1(NRG1)
28978	TMEM14A	Homo sapiens	transmembrane protein 14A(TMEM14A)
3083	HGFAC	Homo sapiens	HGF activator(HGFAC)
28972	SPCS1	Homo sapiens	signal peptidase complex subunit 1(SPCS1)
53940	FTHL17	Homo sapiens	ferritin heavy chain like 17(FTHL17)
28973	MRPS18B	Homo sapiens	mitochondrial ribosomal protein S18B(MRPS18B)
28970	C11orf54	Homo sapiens	chromosome 11 open reading frame 54(C11orf54)
28971	AAMDC	Homo sapiens	adipogenesis associated Mth938 domain containing(AAMDC)
53944	CSNK1G1	Homo sapiens	casein kinase 1 gamma 1(CSNK1G1)
53942	CNTN5	Homo sapiens	contactin 5(CNTN5)
3093	UBE2K	Homo sapiens	ubiquitin conjugating enzyme E2 K(UBE2K)
3092	HIP1	Homo sapiens	huntingtin interacting protein 1(HIP1)
3091	HIF1A	Homo sapiens	hypoxia inducible factor 1 alpha subunit(HIF1A)
3090	HIC1	Homo sapiens	HIC ZBTB transcriptional repressor 1(HIC1)
28987	NOB1	Homo sapiens	NIN1/PSMD8 binding protein 1 homolog(NOB1)
64601	VPS16	Homo sapiens	"VPS16, CORVET/HOPS core subunit(VPS16)"
28988	DBNL	Homo sapiens	drebrin like(DBNL)
64600	PLA2G2F	Homo sapiens	phospholipase A2 group IIF(PLA2G2F)
3099	HK2	Homo sapiens	hexokinase 2(HK2)
28985	MCTS1	Homo sapiens	"MCTS1, re-initiation and release factor(MCTS1)"
3098	HK1	Homo sapiens	hexokinase 1(HK1)
28986	MAGEH1	Homo sapiens	MAGE family member H1(MAGEH1)
3097	HIVEP2	Homo sapiens	human immunodeficiency virus type I enhancer binding protein 2(HIVEP2)
3096	hivep1	Homo sapiens	human immunodeficiency virus type I enhancer binding protein 1(HIVEP1)
28989	NTMT1	Homo sapiens	N-terminal Xaa-Pro-Lys N-methyltransferase 1(NTMT1)
3094	HINT1	Homo sapiens	histidine triad nucleotide binding protein 1(HINT1)
143630	UBQLNL	Homo sapiens	ubiquilin-like(UBQLNL)
118663	BTBD16	Homo sapiens	BTB domain containing 16(BTBD16)
28983	TMPRSS11E	Homo sapiens	"transmembrane protease, serine 11E(TMPRSS11E)"
28984	RGCC	Homo sapiens	regulator of cell cycle(RGCC)
28981	IFT81	Homo sapiens	intraflagellar transport 81(IFT81)
28982	FLVCR1	Homo sapiens	feline leukemia virus subgroup C cellular receptor 1(FLVCR1)
129303	TMEM150A	Homo sapiens	transmembrane protein 150A(TMEM150A)
28954	REM1	Homo sapiens	RRAD and GEM like GTPase 1(REM1)
131669	UROC1	Homo sapiens	urocanate hydratase 1(UROC1)
28955	DEXI	Homo sapiens	Dexi homolog(DEXI)
28952	CCDC22	Homo sapiens	coiled-coil domain containing 22(CCDC22)
337979	KRTAP22-1	Homo sapiens	keratin associated protein 22-1(KRTAP22-1)
337978	KRTAP21-2	Homo sapiens	keratin associated protein 21-2(KRTAP21-2)
28958	COA3	Homo sapiens	cytochrome c oxidase assembly factor 3(COA3)
28959	TMEM176B	Homo sapiens	transmembrane protein 176B(TMEM176B)
28956	LAMTOR2	Homo sapiens	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2(LAMTOR2)"
28957	MRPS28	Homo sapiens	mitochondrial ribosomal protein S28(MRPS28)
28951	TRIB2	Homo sapiens	tribbles pseudokinase 2(TRIB2)
51300	TIMMDC1	Homo sapiens	translocase of inner mitochondrial membrane domain containing 1(TIMMDC1)
51302	CYP39A1	Homo sapiens	cytochrome P450 family 39 subfamily A member 1(CYP39A1)
89910	UBE3B	Homo sapiens	ubiquitin protein ligase E3B(UBE3B)
51304	ZDHHC3	Homo sapiens	zinc finger DHHC-type containing 3(ZDHHC3)
51303	FKBP11	Homo sapiens	FK506 binding protein 11(FKBP11)
51306	FAM13B	Homo sapiens	family with sequence similarity 13 member B(FAM13B)
51305	KCNK9	Homo sapiens	potassium two pore domain channel subfamily K member 9(KCNK9)
51308	REEP2	Homo sapiens	receptor accessory protein 2(REEP2)
51307	fam53c	Homo sapiens	family with sequence similarity 53 member C(FAM53C)
51309	ARMCX1	Homo sapiens	"armadillo repeat containing, X-linked 1(ARMCX1)"
130340	AP1S3	Homo sapiens	adaptor related protein complex 1 sigma 3 subunit(AP1S3)
28965	SLC27A6	Homo sapiens	solute carrier family 27 member 6(SLC27A6)
373509	USP50	Homo sapiens	ubiquitin specific peptidase 50(USP50)
28966	SNX24	Homo sapiens	sorting nexin 24(SNX24)
337969	Krtap19-2	Homo sapiens	keratin associated protein 19-2(KRTAP19-2)
28964	GIT1	Homo sapiens	GIT ArfGAP 1(GIT1)
337967	Krtap6-2	Homo sapiens	keratin associated protein 6-2(KRTAP6-2)
28969	BZW2	Homo sapiens	basic leucine zipper and W2 domains 2(BZW2)
337966	KRTAP6-1	Homo sapiens	keratin associated protein 6-1(KRTAP6-1)
337974	KRTAP19-7	Homo sapiens	keratin associated protein 19-7(KRTAP19-7)
337973	KRTAP19-6	Homo sapiens	keratin associated protein 19-6(KRTAP19-6)
144983	HNRNPA1L2	Homo sapiens	heterogeneous nuclear ribonucleoprotein A1-like 2(HNRNPA1L2)
337972	KRTAP19-5	Homo sapiens	keratin associated protein 19-5(KRTAP19-5)
337971	Krtap19-4	Homo sapiens	keratin associated protein 19-4(KRTAP19-4)
337970	KRTAP19-3	Homo sapiens	keratin associated protein 19-3(KRTAP19-3)
28962	OSTM1	Homo sapiens	osteopetrosis associated transmembrane protein 1(OSTM1)
51311	TLR8	Homo sapiens	toll like receptor 8(TLR8)
51310	SLC22A17	Homo sapiens	solute carrier family 22 member 17(SLC22A17)
28960	DCPS	Homo sapiens	"decapping enzyme, scavenger(DCPS)"
51313	FAM198B	Homo sapiens	family with sequence similarity 198 member B(FAM198B)
51312	SLC25A37	Homo sapiens	solute carrier family 25 member 37(SLC25A37)
51315	KRCC1	Homo sapiens	lysine rich coiled-coil 1(KRCC1)
51314	nme8	Homo sapiens	NME/NM23 family member 8(NME8)
51317	PHF21A	Homo sapiens	PHD finger protein 21A(PHF21A)
51316	PLAC8	Homo sapiens	placenta specific 8(PLAC8)
51319	RSRC1	Homo sapiens	arginine and serine rich coiled-coil 1(RSRC1)
51318	MRPL35	Homo sapiens	mitochondrial ribosomal protein L35(MRPL35)
337959	KRTAP13-2	Homo sapiens	keratin associated protein 13-2(KRTAP13-2)
131601	TPRA1	Homo sapiens	transmembrane protein adipocyte associated 1(TPRA1)
337963	KRTAP23-1	Homo sapiens	keratin associated protein 23-1(KRTAP23-1)
337960	KRTAP13-3	Homo sapiens	keratin associated protein 13-3(KRTAP13-3)
51320	MEX3C	Homo sapiens	mex-3 RNA binding family member C(MEX3C)
51322	WAC	Homo sapiens	WW domain containing adaptor with coiled-coil(WAC)
53981	CPSF2	Homo sapiens	cleavage and polyadenylation specific factor 2(CPSF2)
51324	SPG21	Homo sapiens	"spastic paraplegia 21 (autosomal recessive, Mast syndrome)(SPG21)"
89932	PAPLN	Homo sapiens	"papilin, proteoglycan like sulfated glycoprotein(PAPLN)"
51327	AHSP	Homo sapiens	alpha hemoglobin stabilizing protein(AHSP)
51329	ARL6IP4	Homo sapiens	ADP ribosylation factor like GTPase 6 interacting protein 4(ARL6IP4)
64641	EBF2	Homo sapiens	early B-cell factor 2(EBF2)
64645	MFSD14A	Homo sapiens	major facilitator superfamily domain containing 14A(MFSD14A)
65975	STK33	Homo sapiens	serine/threonine kinase 33(STK33)
116039	osr2	Homo sapiens	odd-skipped related transciption factor 2(OSR2)
65977	PLEKHA3	Homo sapiens	pleckstrin homology domain containing A3(PLEKHA3)
65979	PHACTR4	Homo sapiens	phosphatase and actin regulator 4(PHACTR4)
64648	SPANXD	Homo sapiens	SPANX family member D(SPANXD)
131616	TMEM42	Homo sapiens	transmembrane protein 42(TMEM42)
89927	c16orf45	Homo sapiens	chromosome 16 open reading frame 45(C16orf45)
51330	TNFRSF12A	Homo sapiens	TNF receptor superfamily member 12A(TNFRSF12A)
51332	SPTBN5	Homo sapiens	"spectrin beta, non-erythrocytic 5(SPTBN5)"
51335	NGRN	Homo sapiens	"neugrin, neurite outgrowth associated(NGRN)"
51334	PRR16	Homo sapiens	proline rich 16(PRR16)
51337	THEM6	Homo sapiens	thioesterase superfamily member 6(THEM6)
51339	DACT1	Homo sapiens	dishevelled binding antagonist of beta catenin 1(DACT1)
51338	MS4A4A	Homo sapiens	membrane spanning 4-domains A4A(MS4A4A)
374887	YJEFN3	Homo sapiens	YjeF N-terminal domain containing 3(YJEFN3)
65981	CAPRIN2	Homo sapiens	caprin family member 2(CAPRIN2)
65980	BRD9	Homo sapiens	bromodomain containing 9(BRD9)
65983	GRAMD3	Homo sapiens	GRAM domain containing 3(GRAMD3)
374882	TMEM205	Homo sapiens	transmembrane protein 205(TMEM205)
65982	ZSCAN18	Homo sapiens	zinc finger and SCAN domain containing 18(ZSCAN18)
64651	CSRNP1	Homo sapiens	cysteine and serine rich nuclear protein 1(CSRNP1)
65985	AACS	Homo sapiens	acetoacetyl-CoA synthetase(AACS)
65987	KCTD14	Homo sapiens	potassium channel tetramerization domain containing 14(KCTD14)
65986	ZBTB10	Homo sapiens	zinc finger and BTB domain containing 10(ZBTB10)
116028	RMI2	Homo sapiens	RecQ mediated genome instability 2(RMI2)
65989	DLK2	Homo sapiens	delta like non-canonical Notch ligand 2(DLK2)
65988	ZNF747	Homo sapiens	zinc finger protein 747(ZNF747)
132954	PDCL2	Homo sapiens	phosducin like 2(PDCL2)
51340	CRNKL1	Homo sapiens	crooked neck pre-mRNA splicing factor 1(CRNKL1)
89958	SAPCD2	Homo sapiens	suppressor APC domain containing 2(SAPCD2)
51341	ZBTB7A	Homo sapiens	zinc finger and BTB domain containing 7A(ZBTB7A)
51343	FZR1	Homo sapiens	fizzy/cell division cycle 20 related 1(FZR1)
89953	KLC4	Homo sapiens	kinesin light chain 4(KLC4)
51348	KLRF1	Homo sapiens	killer cell lectin like receptor F1(KLRF1)
51347	TAOK3	Homo sapiens	TAO kinase 3(TAOK3)
90933	TRIM41	Homo sapiens	tripartite motif containing 41(TRIM41)
65990	fam173a	Homo sapiens	family with sequence similarity 173 member A(FAM173A)
374875	hsd11b1l	Homo sapiens	hydroxysteroid 11-beta dehydrogenase 1 like(HSD11B1L)
65992	DDRGK1	Homo sapiens	DDRGK domain containing 1(DDRGK1)
65991	FUNDC2	Homo sapiens	FUN14 domain containing 2(FUNDC2)
64663	SPANXC	Homo sapiens	SPANX family member C(SPANXC)
65993	MRPS34	Homo sapiens	mitochondrial ribosomal protein S34(MRPS34)
65997	RASL11B	Homo sapiens	RAS like family 11 member B(RASL11B)
65999	LRRC61	Homo sapiens	leucine rich repeat containing 61(LRRC61)
374879	ZNF699	Homo sapiens	zinc finger protein 699(ZNF699)
374877	C19orf45	Homo sapiens	chromosome 19 open reading frame 45(C19orf45)
51351	ZNF117	Homo sapiens	zinc finger protein 117(ZNF117)
51350	KRT76	Homo sapiens	keratin 76(KRT76)
89944	GLB1L2	Homo sapiens	galactosidase beta 1 like 2(GLB1L2)
89941	RHOT2	Homo sapiens	ras homolog family member T2(RHOT2)
130399	ACVR1C	Homo sapiens	activin A receptor type 1C(ACVR1C)
116092	DNTTIP1	Homo sapiens	deoxynucleotidyltransferase terminal interacting protein 1(DNTTIP1)
374897	SBSN	Homo sapiens	suprabasin(SBSN)
166336	PRICKLE2	Homo sapiens	prickle planar cell polarity protein 2(PRICKLE2)
128061	C1orf131	Homo sapiens	chromosome 1 open reading frame 131(C1orf131)
374899	ZNF829	Homo sapiens	zinc finger protein 829(ZNF829)
116085	SLC22A12	Homo sapiens	solute carrier family 22 member 12(SLC22A12)
204851	HIPK1	Homo sapiens	homeodomain interacting protein kinase 1(HIPK1)
116071	BATF2	Homo sapiens	basic leucine zipper ATF-like transcription factor 2(BATF2)
167691	LCA5	Homo sapiens	"LCA5, lebercilin(LCA5)"
203522	INTS6L	Homo sapiens	integrator complex subunit 6 like(INTS6L)
203523	ZNF449	Homo sapiens	zinc finger protein 449(ZNF449)
130355	c2orf76	Homo sapiens	chromosome 2 open reading frame 76(C2orf76)
143662	MUC15	Homo sapiens	"mucin 15, cell surface associated(MUC15)"
26353	HSPB8	Homo sapiens	heat shock protein family B (small) member 8(HSPB8)
26355	FAM162A	Homo sapiens	family with sequence similarity 162 member A(FAM162A)
26354	GNL3	Homo sapiens	G protein nucleolar 3(GNL3)
53904	MYO3A	Homo sapiens	myosin IIIA(MYO3A)
53905	DUOX1	Homo sapiens	dual oxidase 1(DUOX1)
154313	CFAP206	Homo sapiens	cilia and flagella associated protein 206(CFAP206)
203547	VMA21	Homo sapiens	VMA21 vacuolar H+-ATPase homolog (S. cerevisiae)(VMA21)
100130086	HSFX2	Homo sapiens	"heat shock transcription factor family, X-linked 2(HSFX2)"
53918	PELO	Homo sapiens	pelota homolog (Drosophila)(PELO)
100507203	SMLR1	Homo sapiens	small leucine rich protein 1(SMLR1)
53919	SLCO1C1	Homo sapiens	solute carrier organic anion transporter family member 1C1(SLCO1C1)
53916	RAB4B	Homo sapiens	"RAB4B, member RAS oncogene family(RAB4B)"
53917	RAB24	Homo sapiens	"RAB24, member RAS oncogene family(RAB24)"
28998	MRPL13	Homo sapiens	mitochondrial ribosomal protein L13(MRPL13)
28999	KLF15	Homo sapiens	Kruppel like factor 15(KLF15)
28996	HIPK2	Homo sapiens	homeodomain interacting protein kinase 2(HIPK2)
143684	FAM76B	Homo sapiens	family with sequence similarity 76 member B(FAM76B)
28990	aste1	Homo sapiens	asteroid homolog 1 (Drosophila)(ASTE1)
28991	COMMD5	Homo sapiens	COMM domain containing 5(COMMD5)
203562	TMEM31	Homo sapiens	transmembrane protein 31(TMEM31)
143689	PIWIL4	Homo sapiens	piwi like RNA-mediated gene silencing 4(PIWIL4)
26330	GAPDHS	Homo sapiens	"glyceraldehyde-3-phosphate dehydrogenase, spermatogenic(GAPDHS)"
143686	SESN3	Homo sapiens	sestrin 3(SESN3)
26333	OR7A17	Homo sapiens	olfactory receptor family 7 subfamily A member 17(OR7A17)
28992	MACROD1	Homo sapiens	MACRO domain containing 1(MACROD1)
153020	RASGEF1B	Homo sapiens	RasGEF domain family member 1B(RASGEF1B)
203569	PAGE2	Homo sapiens	PAGE family member 2(PAGE2)
202243	CCDC125	Homo sapiens	coiled-coil domain containing 125(CCDC125)
26341	OR5H1	Homo sapiens	olfactory receptor family 5 subfamily H member 1(OR5H1)
253832	ZDHHC20	Homo sapiens	zinc finger DHHC-type containing 20(ZDHHC20)
5706	PSMC6	Homo sapiens	"proteasome 26S subunit, ATPase 6(PSMC6)"
5707	PSMD1	Homo sapiens	"proteasome 26S subunit, non-ATPase 1(PSMD1)"
5708	PSMD2	Homo sapiens	"proteasome 26S subunit, non-ATPase 2(PSMD2)"
5709	PSMD3	Homo sapiens	"proteasome 26S subunit, non-ATPase 3(PSMD3)"
5700	PSMC1	Homo sapiens	"proteasome 26S subunit, ATPase 1(PSMC1)"
5701	PSMC2	Homo sapiens	"proteasome 26S subunit, ATPase 2(PSMC2)"
5702	PSMC3	Homo sapiens	"proteasome 26S subunit, ATPase 3(PSMC3)"
5704	PSMC4	Homo sapiens	"proteasome 26S subunit, ATPase 4(PSMC4)"
5705	PSMC5	Homo sapiens	"proteasome 26S subunit, ATPase 5(PSMC5)"
100289635	znf605	Homo sapiens	zinc finger protein 605(ZNF605)
647087	C7orf73	Homo sapiens	chromosome 7 open reading frame 73(C7orf73)
5717	PSMD11	Homo sapiens	"proteasome 26S subunit, non-ATPase 11(PSMD11)"
5718	PSMD12	Homo sapiens	"proteasome 26S subunit, non-ATPase 12(PSMD12)"
5719	PSMD13	Homo sapiens	"proteasome 26S subunit, non-ATPase 13(PSMD13)"
5710	PSMD4	Homo sapiens	"proteasome 26S subunit, non-ATPase 4(PSMD4)"
5711	PSMD5	Homo sapiens	"proteasome 26S subunit, non-ATPase 5(PSMD5)"
5713	PSMD7	Homo sapiens	"proteasome 26S subunit, non-ATPase 7(PSMD7)"
5714	PSMD8	Homo sapiens	"proteasome 26S subunit, non-ATPase 8(PSMD8)"
5715	PSMD9	Homo sapiens	"proteasome 26S subunit, non-ATPase 9(PSMD9)"
5716	PSMD10	Homo sapiens	"proteasome 26S subunit, non-ATPase 10(PSMD10)"
5730	PTGDS	Homo sapiens	prostaglandin D2 synthase(PTGDS)
5728	PTEN	Homo sapiens	phosphatase and tensin homolog(PTEN)
5729	PTGDR	Homo sapiens	prostaglandin D2 receptor(PTGDR)
5720	PSME1	Homo sapiens	proteasome activator subunit 1(PSME1)
253827	MSRB3	Homo sapiens	methionine sulfoxide reductase B3(MSRB3)
5721	PSME2	Homo sapiens	proteasome activator subunit 2(PSME2)
5723	PSPH	Homo sapiens	phosphoserine phosphatase(PSPH)
5724	ptafr	Homo sapiens	platelet activating factor receptor(PTAFR)
5725	PTBP1	Homo sapiens	polypyrimidine tract binding protein 1(PTBP1)
5727	PTCH1	Homo sapiens	patched 1(PTCH1)
154288	KHDC3L	Homo sapiens	"KH domain containing 3 like, subcortical maternal complex member(KHDC3L)"
5740	PTGIS	Homo sapiens	prostaglandin I2 synthase(PTGIS)
5741	PTH	Homo sapiens	parathyroid hormone(PTH)
5739	PTGIR	Homo sapiens	prostaglandin I2 (prostacyclin) receptor (IP)(PTGIR)
5731	PTGER1	Homo sapiens	prostaglandin E receptor 1(PTGER1)
5732	PTGER2	Homo sapiens	prostaglandin E receptor 2(PTGER2)
5733	ptger3	Homo sapiens	prostaglandin E receptor 3(PTGER3)
5734	PTGER4	Homo sapiens	prostaglandin E receptor 4(PTGER4)
5737	PTGFR	Homo sapiens	prostaglandin F receptor(PTGFR)
5738	PTGFRN	Homo sapiens	prostaglandin F2 receptor inhibitor(PTGFRN)
5742	PTGS1	Homo sapiens	prostaglandin-endoperoxide synthase 1(PTGS1)
5743	PTGS2	Homo sapiens	prostaglandin-endoperoxide synthase 2(PTGS2)
5744	PTHLH	Homo sapiens	parathyroid hormone like hormone(PTHLH)
5745	PTH1R	Homo sapiens	parathyroid hormone 1 receptor(PTH1R)
5746	PTH2R	Homo sapiens	parathyroid hormone 2 receptor(PTH2R)
5747	PTK2	Homo sapiens	protein tyrosine kinase 2(PTK2)
4430	MYO1B	Homo sapiens	myosin IB(MYO1B)
5763	PTMS	Homo sapiens	parathymosin(PTMS)
3101	HK3	Homo sapiens	hexokinase 3(HK3)
5753	PTK6	Homo sapiens	protein tyrosine kinase 6(PTK6)
5754	PTK7	Homo sapiens	protein tyrosine kinase 7 (inactive)(PTK7)
5756	TWF1	Homo sapiens	twinfilin actin binding protein 1(TWF1)
5757	PTMA	Homo sapiens	"prothymosin, alpha(PTMA)"
5770	PTPN1	Homo sapiens	"protein tyrosine phosphatase, non-receptor type 1(PTPN1)"
4440	MSI1	Homo sapiens	musashi RNA binding protein 1(MSI1)
5771	PTPN2	Homo sapiens	"protein tyrosine phosphatase, non-receptor type 2(PTPN2)"
5774	PTPN3	Homo sapiens	"protein tyrosine phosphatase, non-receptor type 3(PTPN3)"
3112	HLA-DOB	Homo sapiens	"major histocompatibility complex, class II, DO beta(HLA-DOB)"
